id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
31207459,"S5, Cozy Room Close to MIT/MGH/Harvard/City Center",229497500,Yudong,,East Cambridge,42.36988,-71.08066,Private room,32,1,37,2019-08-13,4.61,14,93
31211301,Duplex best location near MIT &Harvard monthly 1,21895566,Marcela,,The Port,42.36561,-71.10324,Private room,75,4,4,2019-07-29,1.06,20,249
31211478,"Charming entire flat Harvard Sq - 1 bdr, w/parking",49043698,Fanny,,Neighborhood Nine,42.37863,-71.12237,Entire home/apt,120,2,4,2019-04-28,0.54,1,0
31211529,Excellent 2 Harvard Sq Room Steps to T and nr. MIT,232252353,Safak,,West Cambridge,42.37275,-71.12238,Private room,89,30,25,2019-08-12,3.47,9,122
31239936,Home away from Harvard in Huron Village,1644648,Chloe,,West Cambridge,42.38301,-71.14001,Entire home/apt,349,1,5,2019-06-29,0.69,2,88
31281023,Great location 2 Harvard Sq: Private room,232252353,Safak,,West Cambridge,42.37414,-71.12258,Private room,55,30,22,2019-08-09,3.14,9,122
31281366,Great location: Private Room 3 by Harvard Uni.,232252353,Safak,,West Cambridge,42.37205,-71.1242,Private room,55,30,27,2019-08-12,3.55,9,122
31289750,apartment in the heart of Cambridge,234169024,Miguel,,East Cambridge,42.3699,-71.07757,Entire home/apt,50,1,39,2019-08-06,5.09,1,19
31392468,Private Room in Shared House near MIT/Harvard,222601907,Agel,,Wellington-Harrington,42.36883,-71.09454,Private room,68,14,3,2019-07-01,0.72,1,164
31419591,"K1, 5-Min Walk to Harvard, 1 Month Minimum",229497500,Yudong,,Mid-Cambridge,42.3771,-71.10758,Private room,40,30,3,2019-04-17,0.45,14,233
31447040,Spacious bedroom in Kendall Square,14073451,Andrea,,East Cambridge,42.36579,-71.08473,Private room,77,31,1,2019-05-01,0.25,1,0
31447890,"K2, 5-Min Walk to Harvard, Minimum 1 Month",229497500,Yudong,,Agassiz,42.37837,-71.10836,Private room,55,30,1,2019-01-27,0.14,14,251
31448073,"K3, 5-Min Walk to Harvard, Minimum 1 Month",229497500,Yudong,,Agassiz,42.37801,-71.10764,Private room,55,30,2,2019-01-26,0.27,14,305
31448082,"K4, 5-Min Walk to Harvard, Minimum 1 Month",229497500,Yudong,,Mid-Cambridge,42.37748,-71.10851,Private room,55,30,3,2019-06-30,0.43,14,302
31483974,Sunny 3 bedroom townhouse in N. Cambridge 1900sf,76921201,Gadi,,North Cambridge,42.39679,-71.13235,Entire home/apt,170,48,0,,,1,232
31495472,beautiful one-bedroom in Harvard Square,18947851,Thomas,,Mid-Cambridge,42.37204,-71.11436,Entire home/apt,175,3,5,2019-08-02,1.00,1,151
31615220,Cute and sweet single room near MIT & Harvard,89107594,Hang,,The Port,42.36647,-71.09929,Private room,40,3,5,2019-08-25,0.71,1,0
31776381,"Chic, Clean & Conveniently Located 1BR",2859246,David,,Cambridgeport,42.36331,-71.10543,Private room,60,4,19,2019-08-03,3.88,1,25
31804595,Cozy Room in Cambridgeport,4141159,Barbara,,Cambridgeport,42.35771,-71.11074,Private room,80,2,0,,,3,2
31884106,"Minimalist Studio near Subway, MIT, MGH, Harvard.",21895566,Marcela,,Mid-Cambridge,42.37128,-71.09964,Entire home/apt,99,1,13,2019-08-13,3.36,20,114
